year,state_name,state_fips,county_name,county_fips,total_population,death_drug_poisonings_unintentional,mortality_rate_unintentional_drug_poisoning,mean_mortality_rate_unintentional_drug_poisoning_per_state_year,filled_mortality_rate_unintentional_drug_poisoning,mme,mme_per_capita,merge_population_vitalstatistics,merge_population_vitalstatistics_opioids
2015,VA,51,SUSSEX,183,11692.0,,,14.914847617300586,14.914847617300586,1318704.8625,112.78693658056791,both,both
2016,VA,51,SUSSEX,183,11414.0,,,,,1253952.795,109.86094226388644,left_only,both
2017,VA,51,SUSSEX,183,11379.0,,,,,1133913.45,99.64965726337991,left_only,both
2018,VA,51,SUSSEX,183,11241.0,,,,,1026087.8175,91.28083066453162,left_only,both
2019,VA,51,SUSSEX,183,11159.0,,,,,1000719.315,89.67822519939062,left_only,both
2000,VA,51,,185,44418.0,,,,,,,left_only,left_only
2001,VA,51,,185,43985.0,,,,,,,left_only,left_only
2002,VA,51,,185,43995.0,,,,,,,left_only,left_only
2003,VA,51,,185,44042.0,14.0,31.787838881068073,12.17724961324616,31.787838881068073,,,both,left_only
2004,VA,51,,185,44102.0,13.0,29.477121218992334,16.001902969785846,29.477121218992334,,,both,left_only
2005,VA,51,,185,44025.0,12.0,27.257240204429298,16.139550929440475,27.257240204429298,,,both,left_only
2006,VA,51,TAZEWELL,185,44195.0,19.0,42.99128860730852,16.85796077151202,42.99128860730852,28533205.489175,645.6206695140853,both,both
2007,VA,51,TAZEWELL,185,44169.0,12.0,27.168376010323986,22.48352426291943,27.168376010323986,31017425.7154,702.2442372568996,both,both
2008,VA,51,TAZEWELL,185,45020.0,12.0,26.654820079964463,19.127872353154697,26.654820079964463,33402136.24295,741.9399432019103,both,both
2009,VA,51,TAZEWELL,185,45069.0,14.0,31.063480441101422,13.202735717753034,31.063480441101422,41859288.9049875,928.7822872703521,both,both
2010,VA,51,TAZEWELL,185,45117.0,13.0,28.813972560232283,11.745685972345463,28.813972560232283,38732145.0518625,858.4822805563867,both,both
2011,VA,51,TAZEWELL,185,44730.0,21.0,46.948356807511736,20.045599563686412,46.948356807511736,38116482.6,852.1458215962442,both,both
2012,VA,51,TAZEWELL,185,44264.0,13.0,29.369239110789803,15.400027461048301,29.369239110789803,40055822.8313625,904.9300296259376,both,both
2013,VA,51,TAZEWELL,185,44017.0,,,12.591810361115217,12.591810361115217,48398724.2175,1099.546180282618,both,both
2014,VA,51,TAZEWELL,185,43379.0,13.0,29.968417898061276,16.951904428916674,29.968417898061276,53054990.9775,1223.0570316858386,both,both
2015,VA,51,TAZEWELL,185,42905.0,,,14.914847617300586,14.914847617300586,55720366.17,1298.6916716000467,both,both
2016,VA,51,TAZEWELL,185,42155.0,,,,,49383197.11500001,1171.4671359269366,left_only,both
2017,VA,51,TAZEWELL,185,41303.0,,,,,34300680.405,830.4646249667095,left_only,both
2018,VA,51,TAZEWELL,185,41058.0,,,,,29479558.3575,717.9979141093088,left_only,both
2019,VA,51,TAZEWELL,185,40595.0,,,,,28216125.21,695.064052469516,left_only,both
2000,VA,51,,187,31690.0,,,,,,,left_only,left_only
2001,VA,51,,187,32222.0,,,,,,,left_only,left_only
2002,VA,51,,187,33031.0,,,,,,,left_only,left_only
2003,VA,51,,187,33797.0,,,12.17724961324616,12.17724961324616,,,both,left_only
2004,VA,51,,187,34434.0,,,16.001902969785846,16.001902969785846,,,both,left_only
2005,VA,51,,187,35405.0,,,16.139550929440475,16.139550929440475,,,both,left_only
2006,VA,51,WARREN,187,36231.0,,,16.85796077151202,16.85796077151202,11408713.426725,314.8881738490519,both,both
2007,VA,51,WARREN,187,36814.0,,,22.48352426291943,22.48352426291943,12753454.1055375,346.4294590519232,both,both
2008,VA,51,WARREN,187,37259.0,,,19.127872353154697,19.127872353154697,16131864.850125,432.9655881833919,both,both
2009,VA,51,WARREN,187,37240.0,,,13.202735717753034,13.202735717753034,21196317.4395375,569.1814564859694,both,both
2010,VA,51,WARREN,187,37518.0,,,11.745685972345463,11.745685972345463,26494196.8770375,706.1729537032224,both,both
2011,VA,51,WARREN,187,37646.0,,,20.045599563686412,20.045599563686412,31197735.0347625,828.7131444180657,both,both
2012,VA,51,WARREN,187,37887.0,,,15.400027461048301,15.400027461048301,23101973.5320375,609.7599052983213,both,both
2013,VA,51,WARREN,187,38500.0,,,12.591810361115217,12.591810361115217,23055051.6418125,598.8325101769481,both,both
2014,VA,51,WARREN,187,40126.0,,,16.951904428916674,16.951904428916674,20943420.585,521.941399217465,both,both
2015,VA,51,WARREN,187,38716.0,12.0,30.99493749354272,14.914847617300586,30.99493749354272,21105073.8114,545.1253696507904,both,both
2016,VA,51,WARREN,187,39165.0,,,,,20973202.1925,535.5088010340866,left_only,both
2017,VA,51,WARREN,187,39409.0,,,,,19285313.3775,489.3631753533457,left_only,both
2018,VA,51,WARREN,187,40006.0,,,,,12953864.355,323.79803916912465,left_only,both
2019,VA,51,WARREN,187,40164.0,,,,,10016980.942499999,249.40197546310125,left_only,both
2000,VA,51,,191,51230.0,,,,,,,left_only,left_only
2001,VA,51,,191,51441.0,,,,,,,left_only,left_only
2002,VA,51,,191,51670.0,,,,,,,left_only,left_only
2003,VA,51,,191,51908.0,,,12.17724961324616,12.17724961324616,,,both,left_only
2004,VA,51,,191,52341.0,,,16.001902969785846,16.001902969785846,,,both,left_only
2005,VA,51,,191,52940.0,,,16.139550929440475,16.139550929440475,,,both,left_only
2006,VA,51,WASHINGTON,191,53322.0,,,16.85796077151202,16.85796077151202,18779410.254,352.1887823787555,both,both
2007,VA,51,WASHINGTON,191,54216.0,,,22.48352426291943,22.48352426291943,22526629.923,415.4978221004869,both,both
2008,VA,51,WASHINGTON,191,54475.0,,,19.127872353154697,19.127872353154697,25583934.328500003,469.64542135842134,both,both
2009,VA,51,WASHINGTON,191,54722.0,,,13.202735717753034,13.202735717753034,28034531.46,512.3082390994481,both,both
2010,VA,51,WASHINGTON,191,54967.0,,,11.745685972345463,11.745685972345463,32352455.46,588.5796106754963,both,both
2011,VA,51,WASHINGTON,191,54831.0,10.0,18.23785814593934,20.045599563686412,18.23785814593934,34794475.072725,634.576700638781,both,both
2012,VA,51,WASHINGTON,191,55095.0,,,15.400027461048301,15.400027461048301,35700429.3190875,647.9794776129867,both,both
2013,VA,51,WASHINGTON,191,54776.0,,,12.591810361115217,12.591810361115217,38946079.56045,711.0062720981817,both,both
2014,VA,51,WASHINGTON,191,54603.0,,,16.951904428916674,16.951904428916674,43271916.40545,792.4823985028296,both,both
2015,VA,51,WASHINGTON,191,54268.0,,,14.914847617300586,14.914847617300586,44503860.33,820.0755570501952,both,both
2016,VA,51,WASHINGTON,191,54100.0,,,,,41861438.4975,773.7789001386323,left_only,both
2017,VA,51,WASHINGTON,191,54179.0,,,,,34676900.235,640.0431945034054,left_only,both
2018,VA,51,WASHINGTON,191,54067.0,,,,,29618015.16,547.8020818613942,left_only,both
2019,VA,51,WASHINGTON,191,53740.0,,,,,27153369.675,505.27297497208787,left_only,both
2000,VA,51,,193,16644.0,,,,,,,left_only,left_only
2001,VA,51,,193,16518.0,,,,,,,left_only,left_only
2002,VA,51,,193,16528.0,,,,,,,left_only,left_only
2003,VA,51,,193,16718.0,,,12.17724961324616,12.17724961324616,,,both,left_only
2004,VA,51,,193,16658.0,,,16.001902969785846,16.001902969785846,,,both,left_only
2005,VA,51,,193,16757.0,,,16.139550929440475,16.139550929440475,,,both,left_only
2006,VA,51,WESTMORELAND,193,16841.0,,,16.85796077151202,16.85796077151202,1786681.05,106.0911495754409,both,both
2007,VA,51,WESTMORELAND,193,17127.0,,,22.48352426291943,22.48352426291943,2232974.382725,130.37743812255502,both,both
2008,VA,51,WESTMORELAND,193,17305.0,,,19.127872353154697,19.127872353154697,2155527.1625,124.56094553597227,both,both
2009,VA,51,WESTMORELAND,193,17448.0,,,13.202735717753034,13.202735717753034,2598120.525,148.90649501375515,both,both
2010,VA,51,WESTMORELAND,193,17489.0,,,11.745685972345463,11.745685972345463,3096579.5625,177.05869760992624,both,both
2011,VA,51,WESTMORELAND,193,17635.0,,,20.045599563686412,20.045599563686412,3969154.2413625,225.07253991281542,both,both
2012,VA,51,WESTMORELAND,193,17513.0,,,15.400027461048301,15.400027461048301,4762133.6850000005,271.91992719693945,both,both
2013,VA,51,WESTMORELAND,193,17552.0,,,12.591810361115217,12.591810361115217,3427107.42,195.254524840474,both,both
2014,VA,51,WESTMORELAND,193,17436.0,,,16.951904428916674,16.951904428916674,3141955.77,180.19934445973848,both,both
2015,VA,51,WESTMORELAND,193,17549.0,,,14.914847617300586,14.914847617300586,3087704.73,175.94761695823124,both,both
2016,VA,51,WESTMORELAND,193,17649.0,,,,,2555034.96,144.7693897671256,left_only,both
2017,VA,51,WESTMORELAND,193,17725.0,,,,,2157683.94,121.73111086036671,left_only,both
2018,VA,51,WESTMORELAND,193,17817.0,,,,,2005167.8925,112.54239728910592,left_only,both
2019,VA,51,WESTMORELAND,193,18015.0,,,,,2234223.0075,124.0201502914238,left_only,both
2000,VA,51,,195,42077.0,,,,,,,left_only,left_only
2001,VA,51,,195,41810.0,,,,,,,left_only,left_only
2002,VA,51,,195,41667.0,,,,,,,left_only,left_only
2003,VA,51,,195,41640.0,,,12.17724961324616,12.17724961324616,,,both,left_only
2004,VA,51,,195,41591.0,13.0,31.256762280301025,16.001902969785846,31.256762280301025,,,both,left_only
2005,VA,51,,195,41585.0,10.0,24.04713237946375,16.139550929440475,24.04713237946375,,,both,left_only
2006,VA,51,WISE,195,41531.0,24.0,57.788158243239984,16.85796077151202,57.788158243239984,29850064.1553625,718.7417629087308,both,both
2007,VA,51,WISE,195,41543.0,24.0,57.77146571022796,22.48352426291943,57.77146571022796,35790310.1655375,861.5244485361553,both,both
2008,VA,51,WISE,195,41489.0,,,19.127872353154697,19.127872353154697,37033753.99245,892.6162113439707,both,both
2009,VA,51,WISE,195,41454.0,10.0,24.123124427075794,13.202735717753034,24.123124427075794,41264356.508625,995.4252064607758,both,both
2010,VA,51,WISE,195,41572.0,13.0,31.271047820648516,11.745685972345463,31.271047820648516,42475385.3934,1021.7306214134513,both,both
2011,VA,51,WISE,195,41454.0,13.0,31.360061755198533,20.045599563686412,31.360061755198533,46496392.0862625,1121.6382517070126,both,both
2012,VA,51,WISE,195,40909.0,13.0,31.777848395218655,15.400027461048301,31.777848395218655,51200438.29635,1251.5690507308905,both,both
2013,VA,51,WISE,195,40662.0,11.0,27.052284688406868,12.591810361115217,27.052284688406868,52334019.610874996,1287.049815820053,both,both
2014,VA,51,WISE,195,39892.0,10.0,25.067682743407204,16.951904428916674,25.067682743407204,52534241.6983875,1316.9117040606513,both,both
2015,VA,51,WISE,195,39572.0,11.0,27.797432528050138,14.914847617300586,27.797432528050138,47643481.114800006,1203.96950153644,both,both
2016,VA,51,WISE,195,39027.0,,,,,48866114.3565,1252.1104454992696,left_only,both
2017,VA,51,WISE,195,38574.0,,,,,42286527.417,1096.2442945248094,left_only,both
2018,VA,51,WISE,195,37875.0,,,,,37130052.1962,980.331411120792,left_only,both
2019,VA,51,WISE,195,37383.0,,,,,35124414.0417,939.5825386325334,left_only,both
2000,VA,51,,197,27621.0,,,,,,,left_only,left_only
2001,VA,51,,197,27585.0,,,,,,,left_only,left_only
2002,VA,51,,197,27710.0,,,,,,,left_only,left_only
2003,VA,51,,197,27859.0,,,12.17724961324616,12.17724961324616,,,both,left_only
2004,VA,51,,197,27947.0,,,16.001902969785846,16.001902969785846,,,both,left_only
2005,VA,51,,197,28349.0,,,16.139550929440475,16.139550929440475,,,both,left_only
2006,VA,51,WYTHE,197,28628.0,,,16.85796077151202,16.85796077151202,13330728.491,465.65350324856786,both,both
2007,VA,51,WYTHE,197,28827.0,,,22.48352426291943,22.48352426291943,15485770.001,537.1967253269504,both,both
2008,VA,51,WYTHE,197,29123.0,,,19.127872353154697,19.127872353154697,16439485.574525,564.4846195283797,both,both
2009,VA,51,WYTHE,197,29216.0,,,13.202735717753034,13.202735717753034,17373692.4688125,594.6636250278101,both,both
2010,VA,51,WYTHE,197,29252.0,,,11.745685972345463,11.745685972345463,18508350.1894875,632.7208460784732,both,both
2011,VA,51,WYTHE,197,29202.0,,,20.045599563686412,20.045599563686412,16016150.1670125,548.4607275875796,both,both
2012,VA,51,WYTHE,197,29328.0,,,15.400027461048301,15.400027461048301,17092200.154275,582.7946042783346,both,both
2013,VA,51,WYTHE,197,29282.0,,,12.591810361115217,12.591810361115217,15845219.74725,541.1249145294038,both,both
2014,VA,51,WYTHE,197,29055.0,10.0,34.417484081913614,16.951904428916674,34.417484081913614,15861790.412700001,545.9229190397523,both,both
2015,VA,51,WYTHE,197,29097.0,,,14.914847617300586,14.914847617300586,15649542.9321,537.8404279513352,both,both
2016,VA,51,WYTHE,197,28912.0,,,,,17556655.641,607.2445918995572,left_only,both
2017,VA,51,WYTHE,197,28829.0,,,,,14470400.953499999,501.93905281140513,left_only,both
2018,VA,51,WYTHE,197,28698.0,,,,,12538462.9839,436.91069007944805,left_only,both
2019,VA,51,WYTHE,197,28684.0,,,,,12519271.59,436.4548734486125,left_only,both
2000,VA,51,,199,57119.0,,,,,,,left_only,left_only
2001,VA,51,,199,58651.0,,,,,,,left_only,left_only
2002,VA,51,,199,60126.0,,,,,,,left_only,left_only
2003,VA,51,,199,60620.0,,,12.17724961324616,12.17724961324616,,,both,left_only
2004,VA,51,,199,61926.0,,,16.001902969785846,16.001902969785846,,,both,left_only
2005,VA,51,,199,63076.0,,,16.139550929440475,16.139550929440475,,,both,left_only
2006,VA,51,YORK,199,63912.0,,,16.85796077151202,16.85796077151202,6101430.5415,95.46611812335712,both,both
2007,VA,51,YORK,199,64710.0,,,22.48352426291943,22.48352426291943,6756999.797,104.41971560809768,both,both
2008,VA,51,YORK,199,64944.0,,,19.127872353154697,19.127872353154697,7461273.2375,114.88779929631683,both,both
2009,VA,51,YORK,199,65197.0,,,13.202735717753034,13.202735717753034,9392112.2288625,144.05742946550455,both,both
2010,VA,51,YORK,199,65222.0,,,11.745685972345463,11.745685972345463,10014380.925,153.54299047867286,both,both
2011,VA,51,YORK,199,65772.0,,,20.045599563686412,20.045599563686412,11949795.525,181.68514755519067,both,both
2012,VA,51,YORK,199,65825.0,,,15.400027461048301,15.400027461048301,12231183.96045,185.81365682415495,both,both
2013,VA,51,YORK,199,65980.0,,,12.591810361115217,12.591810361115217,11493004.515,174.1892166565626,both,both
2014,VA,51,YORK,199,66523.0,,,16.951904428916674,16.951904428916674,11569723.125,173.92064586684305,both,both
2015,VA,51,YORK,199,67802.0,,,14.914847617300586,14.914847617300586,10820649.27,159.5918891773104,both,both
2016,VA,51,YORK,199,67832.0,,,,,9541312.1325,140.6609289494634,left_only,both
2017,VA,51,YORK,199,68022.0,,,,,8539902.36,125.54618152950515,left_only,both
2018,VA,51,YORK,199,67976.0,,,,,7779791.4564,114.44909168530069,left_only,both
2019,VA,51,YORK,199,68280.0,,,,,6320420.3325,92.56620287785589,left_only,both
2000,VA,51,,510,129225.0,,,,,,,left_only,left_only
2001,VA,51,,510,130932.0,,,,,,,left_only,left_only
2002,VA,51,,510,130614.0,,,,,,,left_only,left_only
2003,VA,51,,510,129421.0,,,12.17724961324616,12.17724961324616,,,both,left_only
2004,VA,51,,510,128765.0,,,16.001902969785846,16.001902969785846,,,both,left_only
2005,VA,51,,510,128181.0,,,16.139550929440475,16.139550929440475,,,both,left_only
2006,VA,51,ALEXANDRIA CITY,510,127676.0,,,16.85796077151202,16.85796077151202,12284409.2017875,96.21549235398587,both,both
2007,VA,51,ALEXANDRIA CITY,510,129175.0,,,22.48352426291943,22.48352426291943,14190808.1024,109.85723322934004,both,both
2008,VA,51,ALEXANDRIA CITY,510,132949.0,,,19.127872353154697,19.127872353154697,15176132.593799999,114.15003192051087,both,both
2009,VA,51,ALEXANDRIA CITY,510,137523.0,12.0,8.725813136711677,13.202735717753034,8.725813136711677,18997906.0958625,138.14348215107654,both,both
2010,VA,51,ALEXANDRIA CITY,510,140729.0,,,11.745685972345463,11.745685972345463,24117229.6274625,171.37355930520715,both,both
2011,VA,51,ALEXANDRIA CITY,510,144219.0,,,20.045599563686412,20.045599563686412,25676676.1645125,178.03948276241343,both,both
2012,VA,51,ALEXANDRIA CITY,510,147291.0,,,15.400027461048301,15.400027461048301,26697196.05225,181.25476812738052,both,both
2013,VA,51,ALEXANDRIA CITY,510,149637.0,,,12.591810361115217,12.591810361115217,29427801.5824875,196.6612641424748,both,both
2014,VA,51,ALEXANDRIA CITY,510,151375.0,,,16.951904428916674,16.951904428916674,26892608.61045,177.65554821106522,both,both
2015,VA,51,ALEXANDRIA CITY,510,153654.0,11.0,7.158941517955927,14.914847617300586,7.158941517955927,24237625.6701,157.74158609668476,both,both
2016,VA,51,ALEXANDRIA CITY,510,156698.0,,,,,20034548.006249998,127.8545227523644,left_only,both
2017,VA,51,ALEXANDRIA CITY,510,159215.0,,,,,15838837.4628,99.48081187576547,left_only,both
2018,VA,51,ALEXANDRIA CITY,510,159069.0,,,,,12584970.6339,79.11642516077929,left_only,both
2019,VA,51,ALEXANDRIA CITY,510,159428.0,,,,,11215018.4625,70.34535001693554,left_only,both
2000,VA,51,,515,6425.0,,,,,,,left_only,left_only
2001,VA,51,,515,6400.0,,,,,,,left_only,left_only
2002,VA,51,,515,6320.0,,,,,,,left_only,left_only
2003,VA,51,,515,6237.0,,,12.17724961324616,12.17724961324616,,,both,left_only
2004,VA,51,,515,6198.0,,,16.001902969785846,16.001902969785846,,,both,left_only
2005,VA,51,,515,6186.0,,,16.139550929440475,16.139550929440475,,,both,left_only
2006,VA,51,,515,6147.0,,,16.85796077151202,16.85796077151202,,,both,left_only
2007,VA,51,,515,6169.0,,,22.48352426291943,22.48352426291943,,,both,left_only
2008,VA,51,,515,6150.0,,,19.127872353154697,19.127872353154697,,,both,left_only
2009,VA,51,,515,6174.0,,,13.202735717753034,13.202735717753034,,,both,left_only
2000,VA,51,,520,17289.0,,,,,,,left_only,left_only
2001,VA,51,,520,17330.0,,,,,,,left_only,left_only
2002,VA,51,,520,17087.0,,,,,,,left_only,left_only
2003,VA,51,,520,17465.0,,,12.17724961324616,12.17724961324616,,,both,left_only
2004,VA,51,,520,17536.0,,,16.001902969785846,16.001902969785846,,,both,left_only
2005,VA,51,,520,17493.0,,,16.139550929440475,16.139550929440475,,,both,left_only
2006,VA,51,BRISTOL CITY,520,17684.0,,,16.85796077151202,16.85796077151202,10660074.2795,602.8089956740556,both,both
2007,VA,51,BRISTOL CITY,520,17540.0,,,22.48352426291943,22.48352426291943,11776675.1405,671.4181950114025,both,both
2008,VA,51,BRISTOL CITY,520,17631.0,,,19.127872353154697,19.127872353154697,13122161.120537499,744.2664125992569,both,both
2009,VA,51,BRISTOL CITY,520,17842.0,,,13.202735717753034,13.202735717753034,14031043.3704375,786.4053004392724,both,both
2010,VA,51,BRISTOL CITY,520,17766.0,,,11.745685972345463,11.745685972345463,14740542.098175,829.705172699257,both,both
2011,VA,51,BRISTOL CITY,520,17717.0,,,20.045599563686412,20.045599563686412,16975650.8663625,958.1560572536265,both,both
2012,VA,51,BRISTOL CITY,520,17692.0,,,15.400027461048301,15.400027461048301,17696819.6775,1000.2724212921094,both,both
2013,VA,51,BRISTOL CITY,520,17386.0,,,12.591810361115217,12.591810361115217,17965031.775,1033.3044849304038,both,both
2014,VA,51,BRISTOL CITY,520,17191.0,,,16.951904428916674,16.951904428916674,18089242.47,1052.2507399220522,both,both
2015,VA,51,BRISTOL CITY,520,17146.0,,,14.914847617300586,14.914847617300586,17681283.1875,1031.2191290971655,both,both
2016,VA,51,BRISTOL CITY,520,17088.0,,,,,17144696.4675,1003.3179112535113,left_only,both
2017,VA,51,BRISTOL CITY,520,16880.0,,,,,14830237.6575,878.5685816054503,left_only,both
2018,VA,51,BRISTOL CITY,520,16685.0,,,,,13417884.825,804.1884821696134,left_only,both
2019,VA,51,BRISTOL CITY,520,16762.0,,,,,12517444.1703,746.7750966650757,left_only,both
2000,VA,51,,530,6381.0,,,,,,,left_only,left_only
2001,VA,51,,530,6423.0,,,,,,,left_only,left_only
2002,VA,51,,530,6412.0,,,,,,,left_only,left_only
2003,VA,51,,530,6555.0,,,12.17724961324616,12.17724961324616,,,both,left_only
2004,VA,51,,530,6588.0,,,16.001902969785846,16.001902969785846,,,both,left_only
2005,VA,51,,530,6634.0,,,16.139550929440475,16.139550929440475,,,both,left_only
2006,VA,51,BUENA VISTA CITY,530,6679.0,,,16.85796077151202,16.85796077151202,1468283.0050000001,219.83575460398265,both,both
2007,VA,51,BUENA VISTA CITY,530,6618.0,,,22.48352426291943,22.48352426291943,1727955.414,261.0993372620127,both,both
2008,VA,51,BUENA VISTA CITY,530,6664.0,,,19.127872353154697,19.127872353154697,1755129.3255,263.3747487244898,both,both
2009,VA,51,BUENA VISTA CITY,530,6677.0,,,13.202735717753034,13.202735717753034,1852575.9375,277.456333308372,both,both
